Lecture #,Reflection Text,native speaker,age,ethnicity,gender,course_anonyID,semester
7,I was confused about the free body diagrams.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
7,I was confused about the free body diagrams.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
7,"The top hat problem with the 3 blocks. We covered this towards the end, and as we were crunched for time, I thought the problem wasn’t discussed as much as I would’ve liked.",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
7,"The top hat problem with the 3 blocks. We covered this towards the end, and as we were crunched for time, I thought the problem wasn’t discussed as much as I would’ve liked.",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
7,The part that was confusing about today’s lecture was the problem with the three blocks. I didn’t know how to start the problem or how to draw the free body diagram for that.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
7,"Some of the free body diagrams, such as the one with the ice blocks, still are not clear to me",Yes,18 - 22 years,Two or more races,Male,phys_1,semester_1
7,"Some of the free body diagrams, such as the one with the ice blocks, still are not clear to me",Yes,18 - 22 years,Asian American,Male,phys_1,semester_1
7,pulleys,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,I thought setting up the free body diagrams was challenging at times.  This is because I was sometimes confused on knowing where to place my force vectors.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
7,doubling the force of tension,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,doubling the force of tension,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,Double tension on a pulley and the principles behind it occurring,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,Double tension on a pulley and the principles behind it occurring,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,"The fact of there being two tensions confused me for one of the first questions we did. I didn’t quite get the 2T, but I think I understand it now after it was explained.",Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,"The fact of there being two tensions confused me for one of the first questions we did. I didn’t quite get the 2T, but I think I understand it now after it was explained.",Yes,<18 years,White or European American,Female,phys_1,semester_1
7,How tension was multiplied by 2 in the pulley problem,,,,,phys_1,semester_1
7,How tension was multiplied by 2 in the pulley problem,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,"Multiple tension forces was confusing because of how you set up the FBDs. In addition, the forces on multiple boxes was confusing.",,,,,phys_1,semester_1
7,How the tension multiplies across the pulley to make it easy to pull up.,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,I struggle with understanding where exactly the tension comes into play in free body diagrams.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,the source of the two tension vectors in the free body,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,The concept of the pulley with the man on it having two tension forces up,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
7,The idea regarding solving to find two equations and plugging one into the other,Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
7,The idea regarding solving to find two equations and plugging one into the other,Yes,18 - 22 years,Black or African American,Female,phys_1,semester_1
7,Nothing was really all that confusing. I had a little trouble understanding the tension forces in the pulley question. I think explaining Tension is pretty important.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
7,Nothing was really all that confusing. I had a little trouble understanding the tension forces in the pulley question. I think explaining Tension is pretty important.,Yes,18 - 22 years,Hispanic or Latin American,Male,phys_1,semester_1
7,I thought the question with tension was challenging and the second part when we had to solve for the guy accelerating at 1.5 was very confusing the way you solved it.  I will have to go back and review my FBD!,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,"I had some trouble understanding how two tensions forces existed just by the person holding onto the rope twice, but I think I get it now kinda.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,"I had some trouble understanding how two tensions forces existed just by the person holding onto the rope twice, but I think I get it now kinda.",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,The last example with the three masses pushing on each other on frictionless ice.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,The last example with the three masses pushing on each other on frictionless ice.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,"Free body diagrams, in particular, the guy sitting and pulling the chair up the rope",Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,The forces being internalized,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,Forces between blocks,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
7,Forces between blocks,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
7,Something that was confusing was the force between two blocks pushed together.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,Something that was confusing was the force between two blocks pushed together.,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,I found the last one clicker question confusing with how to define the system.,Yes,18 - 22 years,Asian American,Female,phys_1,semester_1
7,I found the reasoning behind the man lifting himself with w/2 to be confusing,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,I found the reasoning behind the man lifting himself with w/2 to be confusing,Yes,18 - 22 years,White or European American,Male,phys_1,semester_1
7,force between multiple objects due to each other,Yes,18 - 22 years,White or European American,Female,phys_1,semester_1
7,The different applications of FBD to solve problems like the example of the man supporting himself on the pulley system.,Yes,18 - 22 years,Hispanic or Latin American,Female,phys_1,semester_1
7,The different applications of FBD to solve problems like the example of the man supporting himself on the pulley system.,Yes,18 - 22 years,Two or more races,Female,phys_1,semester_1
